"vpnr" "alter" "sex" "hand" "color" "sprache" "fach" "blocknr" "csnr" "sb_optionen0" "wort" "material" "istwort" "uspositiv" "csduration" "q1_response" "q1_rt" "q2_response" "q2_rt" "bewert_response" "bewert_rt" "us" "sb_korrekt_response" "sb_response" "sb_korrekt" "sb_rt" "muell"
"11185" "44" 23 1 1 1 1 "PSYCHOLOGIE" 0 60 72 "cs5.bmp" 3 0 1 0 1 1144 1 3536 108 -1 14 72 71 0 3759 7
"11186" "44" 23 1 1 1 1 "PSYCHOLOGIE" 1 60 72 "cs5.bmp" 3 0 1 0 1 1144 1 3536 108 -1 14 72 71 0 2399 7
"11187" "44" 23 1 1 1 1 "PSYCHOLOGIE" 2 60 72 "cs5.bmp" 3 0 1 0 1 1144 1 3536 108 -1 12 72 74 0 1774 7
"11188" "44" 23 1 1 1 1 "PSYCHOLOGIE" 3 60 72 "cs5.bmp" 3 0 1 0 1 1144 1 3536 108 -1 19 72 72 1 1319 7
"11189" "44" 23 1 1 1 1 "PSYCHOLOGIE" 0 61 73 "cs25.bmp" 3 0 1 0 1 2136 22 1335 183 -1 1 73 80 0 8240 7
"11190" "44" 23 1 1 1 1 "PSYCHOLOGIE" 1 61 73 "cs25.bmp" 3 0 1 0 1 2136 22 1335 183 -1 9 73 78 0 3807 7
"11191" "44" 23 1 1 1 1 "PSYCHOLOGIE" 2 61 73 "cs25.bmp" 3 0 1 0 1 2136 22 1335 183 -1 1 73 78 0 2927 7
"11192" "44" 23 1 1 1 1 "PSYCHOLOGIE" 3 61 73 "cs25.bmp" 3 0 1 0 1 2136 22 1335 183 -1 7 73 77 0 887 7
"11193" "44" 23 1 1 1 1 "PSYCHOLOGIE" 0 62 74 "cs29.bmp" 3 0 1 0 1 2801 20 1623 122 -1 7 74 65 0 2088 7
"11194" "44" 23 1 1 1 1 "PSYCHOLOGIE" 1 62 74 "cs29.bmp" 3 0 1 0 1 2801 20 1623 122 -1 20 74 66 0 2303 7
"11195" "44" 23 1 1 1 1 "PSYCHOLOGIE" 2 62 74 "cs29.bmp" 3 0 1 0 1 2801 20 1623 122 -1 13 74 75 0 383 7
"11196" "44" 23 1 1 1 1 "PSYCHOLOGIE" 3 62 74 "cs29.bmp" 3 0 1 0 1 2801 20 1623 122 -1 14 74 74 1 2566 7
"11197" "44" 23 1 1 1 1 "PSYCHOLOGIE" 0 63 75 "cs27.bmp" 3 0 1 0 0 615 1 1039 169 -1 20 75 78 0 2566 7
"11198" "44" 23 1 1 1 1 "PSYCHOLOGIE" 1 63 75 "cs27.bmp" 3 0 1 0 0 615 1 1039 169 -1 4 75 78 0 1886 7
"11199" "44" 23 1 1 1 1 "PSYCHOLOGIE" 2 63 75 "cs27.bmp" 3 0 1 0 0 615 1 1039 169 -1 17 75 75 1 1550 7
"11200" "44" 23 1 1 1 1 "PSYCHOLOGIE" 3 63 75 "cs27.bmp" 3 0 1 0 0 615 1 1039 169 -1 2 75 75 1 1248 7
"11201" "44" 23 1 1 1 1 "PSYCHOLOGIE" 0 64 76 "cs14.bmp" 3 0 1 1 0 1047 23 2399 161 -1 23 76 76 1 646 7
"11202" "44" 23 1 1 1 1 "PSYCHOLOGIE" 1 64 76 "cs14.bmp" 3 0 1 1 0 1047 23 2399 161 -1 23 76 76 1 759 7
"11203" "44" 23 1 1 1 1 "PSYCHOLOGIE" 2 64 76 "cs14.bmp" 3 0 1 1 0 1047 23 2399 161 -1 15 76 76 1 551 7
"11204" "44" 23 1 1 1 1 "PSYCHOLOGIE" 3 64 76 "cs14.bmp" 3 0 1 1 0 1047 23 2399 161 -1 9 76 76 1 1047 7
"11205" "44" 23 1 1 1 1 "PSYCHOLOGIE" 0 65 77 "cs8.bmp" 3 0 1 1 1 920 7 3168 71 -1 16 77 77 1 1656 7
"11206" "44" 23 1 1 1 1 "PSYCHOLOGIE" 1 65 77 "cs8.bmp" 3 0 1 1 1 920 7 3168 71 -1 2 77 77 1 1414 7
"11207" "44" 23 1 1 1 1 "PSYCHOLOGIE" 2 65 77 "cs8.bmp" 3 0 1 1 1 920 7 3168 71 -1 5 77 77 1 1606 7
"11208" "44" 23 1 1 1 1 "PSYCHOLOGIE" 3 65 77 "cs8.bmp" 3 0 1 1 1 920 7 3168 71 -1 10 77 77 1 902 7
"11209" "44" 23 1 1 1 1 "PSYCHOLOGIE" 0 66 78 "cs10.bmp" 3 0 1 1 1 1015 4 2879 17 -1 15 78 78 1 3031 7
"11210" "44" 23 1 1 1 1 "PSYCHOLOGIE" 1 66 78 "cs10.bmp" 3 0 1 1 1 1015 4 2879 17 -1 5 78 78 1 2151 7
"11211" "44" 23 1 1 1 1 "PSYCHOLOGIE" 2 66 78 "cs10.bmp" 3 0 1 1 1 1015 4 2879 17 -1 21 78 78 1 1294 7
"11212" "44" 23 1 1 1 1 "PSYCHOLOGIE" 3 66 78 "cs10.bmp" 3 0 1 1 1 1015 4 2879 17 -1 5 78 78 1 887 7
"11213" "44" 23 1 1 1 1 "PSYCHOLOGIE" 0 67 79 "cs1.bmp" 3 0 1 1 1 1144 10 1256 100 -1 18 79 79 1 767 7
"11214" "44" 23 1 1 1 1 "PSYCHOLOGIE" 1 67 79 "cs1.bmp" 3 0 1 1 1 1144 10 1256 100 -1 12 79 79 1 1160 7
"11215" "44" 23 1 1 1 1 "PSYCHOLOGIE" 2 67 79 "cs1.bmp" 3 0 1 1 1 1144 10 1256 100 -1 0 79 79 1 1199 7
"11216" "44" 23 1 1 1 1 "PSYCHOLOGIE" 3 67 79 "cs1.bmp" 3 0 1 1 1 1144 10 1256 100 -1 21 79 79 1 695 7
"11217" "44" 23 1 1 1 1 "PSYCHOLOGIE" 0 68 80 "cs21.bmp" 3 0 1 2 0 991 12 3823 191 -1 19 80 80 1 1055 7
"11218" "44" 23 1 1 1 1 "PSYCHOLOGIE" 1 68 80 "cs21.bmp" 3 0 1 2 0 991 12 3823 191 -1 17 80 80 1 975 7
"11219" "44" 23 1 1 1 1 "PSYCHOLOGIE" 2 68 80 "cs21.bmp" 3 0 1 2 0 991 12 3823 191 -1 16 80 80 1 863 7
"11220" "44" 23 1 1 1 1 "PSYCHOLOGIE" 3 68 80 "cs21.bmp" 3 0 1 2 0 991 12 3823 191 -1 20 80 80 1 1047 7
"11221" "44" 23 1 1 1 1 "PSYCHOLOGIE" 0 69 81 "cs24.bmp" 3 0 1 2 0 3934 9 3671 126 -1 13 81 81 1 1839 7
"11222" "44" 23 1 1 1 1 "PSYCHOLOGIE" 1 69 81 "cs24.bmp" 3 0 1 2 0 3934 9 3671 126 -1 16 81 81 1 2255 7
"11223" "44" 23 1 1 1 1 "PSYCHOLOGIE" 2 69 81 "cs24.bmp" 3 0 1 2 0 3934 9 3671 126 -1 2 81 81 1 927 7
"11224" "44" 23 1 1 1 1 "PSYCHOLOGIE" 3 69 81 "cs24.bmp" 3 0 1 2 0 3934 9 3671 126 -1 6 81 81 1 1969 7
"11225" "44" 23 1 1 1 1 "PSYCHOLOGIE" 0 70 82 "cs19.bmp" 3 0 1 2 0 2040 16 1903 156 -1 3 82 82 1 2183 7
"11226" "44" 23 1 1 1 1 "PSYCHOLOGIE" 1 70 82 "cs19.bmp" 3 0 1 2 0 2040 16 1903 156 -1 15 82 82 1 1566 7
"11227" "44" 23 1 1 1 1 "PSYCHOLOGIE" 2 70 82 "cs19.bmp" 3 0 1 2 0 2040 16 1903 156 -1 8 82 82 1 1998 7
"11228" "44" 23 1 1 1 1 "PSYCHOLOGIE" 3 70 82 "cs19.bmp" 3 0 1 2 0 2040 16 1903 156 -1 3 82 82 1 655 7
"11229" "44" 23 1 1 1 1 "PSYCHOLOGIE" 0 71 83 "cs4.bmp" 3 0 1 2 1 5039 0 2423 52 -1 4 83 74 0 1654 7
"11230" "44" 23 1 1 1 1 "PSYCHOLOGIE" 1 71 83 "cs4.bmp" 3 0 1 2 1 5039 0 2423 52 -1 10 83 83 1 1302 7
"11231" "44" 23 1 1 1 1 "PSYCHOLOGIE" 2 71 83 "cs4.bmp" 3 0 1 2 1 5039 0 2423 52 -1 19 83 83 1 1455 7
"11232" "44" 23 1 1 1 1 "PSYCHOLOGIE" 3 71 83 "cs4.bmp" 3 0 1 2 1 5039 0 2423 52 -1 8 83 83 1 1814 7
"11233" "45" 19 1 1 1 1 "PSYCHOLOGIE" 0 0 0 "kumutoa" 1 1 0 0 0 2151 15 1423 99 -1 17 0 9 0 2878 7
"11234" "45" 19 1 1 1 1 "PSYCHOLOGIE" 1 0 0 "kumutoa" 1 1 0 0 0 2151 15 1423 99 -1 3 0 21 0 1376 7
"11235" "45" 19 1 1 1 1 "PSYCHOLOGIE" 2 0 0 "kumutoa" 1 1 0 0 0 2151 15 1423 99 -1 16 0 0 1 5269 7
"11236" "45" 19 1 1 1 1 "PSYCHOLOGIE" 3 0 0 "kumutoa" 1 1 0 0 0 2151 15 1423 99 -1 2 0 21 0 840 7
"11237" "45" 19 1 1 1 1 "PSYCHOLOGIE" 0 1 1 "virlog" 1 1 0 0 2 6152 18 1446 98 -1 16 1 17 0 4968 7
"11238" "45" 19 1 1 1 1 "PSYCHOLOGIE" 1 1 1 "virlog" 1 1 0 0 2 6152 18 1446 98 -1 10 1 11 0 951 7
"11239" "45" 19 1 1 1 1 "PSYCHOLOGIE" 2 1 1 "virlog" 1 1 0 0 2 6152 18 1446 98 -1 12 1 3 0 1496 7
"11240" "45" 19 1 1 1 1 "PSYCHOLOGIE" 3 1 1 "virlog" 1 1 0 0 2 6152 18 1446 98 -1 6 1 14 0 783 7
"11241" "45" 19 1 1 1 1 "PSYCHOLOGIE" 0 2 2 "zefill" 1 1 0 0 2 1256 3 1279 100 -1 12 2 15 0 1760 7
"11242" "45" 19 1 1 1 1 "PSYCHOLOGIE" 1 2 2 "zefill" 1 1 0 0 2 1256 3 1279 100 -1 9 2 7 0 2656 7
"11243" "45" 19 1 1 1 1 "PSYCHOLOGIE" 2 2 2 "zefill" 1 1 0 0 2 1256 3 1279 100 -1 9 2 2 1 2703 7
"11244" "45" 19 1 1 1 1 "PSYCHOLOGIE" 3 2 2 "zefill" 1 1 0 0 2 1256 3 1279 100 -1 10 2 2 1 5056 7
"11245" "45" 19 1 1 1 1 "PSYCHOLOGIE" 0 3 3 "offukt" 1 1 0 0 0 2367 0 3735 101 -1 11 3 8 0 1688 7
"11246" "45" 19 1 1 1 1 "PSYCHOLOGIE" 1 3 3 "offukt" 1 1 0 0 0 2367 0 3735 101 -1 12 3 21 0 712 7
"11247" "45" 19 1 1 1 1 "PSYCHOLOGIE" 2 3 3 "offukt" 1 1 0 0 0 2367 0 3735 101 -1 18 3 3 1 1718 7
"11248" "45" 19 1 1 1 1 "PSYCHOLOGIE" 3 3 3 "offukt" 1 1 0 0 0 2367 0 3735 101 -1 1 3 17 0 983 7
"11249" "45" 19 1 1 1 1 "PSYCHOLOGIE" 0 4 4 "gowann" 1 1 0 1 0 999 4 2215 122 -1 3 4 4 1 952 7
"11250" "45" 19 1 1 1 1 "PSYCHOLOGIE" 1 4 4 "gowann" 1 1 0 1 0 999 4 2215 122 -1 4 4 4 1 984 7
"11251" "45" 19 1 1 1 1 "PSYCHOLOGIE" 2 4 4 "gowann" 1 1 0 1 0 999 4 2215 122 -1 7 4 4 1 2754 7
"11252" "45" 19 1 1 1 1 "PSYCHOLOGIE" 3 4 4 "gowann" 1 1 0 1 0 999 4 2215 122 -1 4 4 4 1 2351 7
"11253" "45" 19 1 1 1 1 "PSYCHOLOGIE" 0 5 5 "fanstur" 1 1 0 1 0 1815 4 2823 100 -1 4 5 5 1 2512 7
"11254" "45" 19 1 1 1 1 "PSYCHOLOGIE" 1 5 5 "fanstur" 1 1 0 1 0 1815 4 2823 100 -1 17 5 5 1 1352 7
"11255" "45" 19 1 1 1 1 "PSYCHOLOGIE" 2 5 5 "fanstur" 1 1 0 1 0 1815 4 2823 100 -1 4 5 5 1 1760 7
"11256" "45" 19 1 1 1 1 "PSYCHOLOGIE" 3 5 5 "fanstur" 1 1 0 1 0 1815 4 2823 100 -1 17 5 5 1 2024 7
"11257" "45" 19 1 1 1 1 "PSYCHOLOGIE" 0 6 6 "muoror" 1 1 0 1 1 896 20 3472 78 -1 20 6 6 1 2655 7
"11258" "45" 19 1 1 1 1 "PSYCHOLOGIE" 1 6 6 "muoror" 1 1 0 1 1 896 20 3472 78 -1 1 6 6 1 2200 7
"11259" "45" 19 1 1 1 1 "PSYCHOLOGIE" 2 6 6 "muoror" 1 1 0 1 1 896 20 3472 78 -1 20 6 6 1 5487 7
"11260" "45" 19 1 1 1 1 "PSYCHOLOGIE" 3 6 6 "muoror" 1 1 0 1 1 896 20 3472 78 -1 15 6 6 1 2263 7
"11261" "45" 19 1 1 1 1 "PSYCHOLOGIE" 0 7 7 "faloilo" 1 1 0 1 1 1904 5 2536 47 -1 6 7 7 1 1688 7
"11262" "45" 19 1 1 1 1 "PSYCHOLOGIE" 1 7 7 "faloilo" 1 1 0 1 1 1904 5 2536 47 -1 8 7 7 1 1095 7
"11263" "45" 19 1 1 1 1 "PSYCHOLOGIE" 2 7 7 "faloilo" 1 1 0 1 1 1904 5 2536 47 -1 8 7 7 1 2328 7
"11264" "45" 19 1 1 1 1 "PSYCHOLOGIE" 3 7 7 "faloilo" 1 1 0 1 1 1904 5 2536 47 -1 11 7 7 1 2687 7
"11265" "45" 19 1 1 1 1 "PSYCHOLOGIE" 0 8 8 "sebjukt" 1 1 0 2 1 2264 18 3791 100 -1 9 8 8 1 3608 7
"11266" "45" 19 1 1 1 1 "PSYCHOLOGIE" 1 8 8 "sebjukt" 1 1 0 2 1 2264 18 3791 100 -1 13 8 8 1 1168 7
"11267" "45" 19 1 1 1 1 "PSYCHOLOGIE" 2 8 8 "sebjukt" 1 1 0 2 1 2264 18 3791 100 -1 14 8 8 1 2744 7
"11268" "45" 19 1 1 1 1 "PSYCHOLOGIE" 3 8 8 "sebjukt" 1 1 0 2 1 2264 18 3791 100 -1 5 8 8 1 1911 7
"11269" "45" 19 1 1 1 1 "PSYCHOLOGIE" 0 9 9 "stodeen" 1 1 0 2 0 3895 10 5591 99 -1 0 9 9 1 2559 7
"11270" "45" 19 1 1 1 1 "PSYCHOLOGIE" 1 9 9 "stodeen" 1 1 0 2 0 3895 10 5591 99 -1 22 9 9 1 1247 7
"11271" "45" 19 1 1 1 1 "PSYCHOLOGIE" 2 9 9 "stodeen" 1 1 0 2 0 3895 10 5591 99 -1 5 9 9 1 2375 7
"11272" "45" 19 1 1 1 1 "PSYCHOLOGIE" 3 9 9 "stodeen" 1 1 0 2 0 3895 10 5591 99 -1 21 9 9 1 976 7
"11273" "45" 19 1 1 1 1 "PSYCHOLOGIE" 0 10 10 "oesgubi" 1 1 0 2 1 4232 11 1016 99 -1 8 10 10 1 3317 7
"11274" "45" 19 1 1 1 1 "PSYCHOLOGIE" 1 10 10 "oesgubi" 1 1 0 2 1 4232 11 1016 99 -1 23 10 10 1 2680 7
"11275" "45" 19 1 1 1 1 "PSYCHOLOGIE" 2 10 10 "oesgubi" 1 1 0 2 1 4232 11 1016 99 -1 22 10 10 1 3456 7
"11276" "45" 19 1 1 1 1 "PSYCHOLOGIE" 3 10 10 "oesgubi" 1 1 0 2 1 4232 11 1016 99 -1 14 10 10 1 2312 7
"11277" "45" 19 1 1 1 1 "PSYCHOLOGIE" 0 11 11 "polust" 1 1 0 2 1 1839 4 4975 70 -1 10 11 5 0 2544 7
"11278" "45" 19 1 1 1 1 "PSYCHOLOGIE" 1 11 11 "polust" 1 1 0 2 1 1839 4 4975 70 -1 16 11 11 1 2456 7
"11279" "45" 19 1 1 1 1 "PSYCHOLOGIE" 2 11 11 "polust" 1 1 0 2 1 1839 4 4975 70 -1 6 11 11 1 1686 7
"11280" "45" 19 1 1 1 1 "PSYCHOLOGIE" 3 11 11 "polust" 1 1 0 2 1 1839 4 4975 70 -1 8 11 11 1 1480 7
"11281" "45" 19 1 1 1 1 "PSYCHOLOGIE" 0 12 12 "ompfing" 1 1 1 0 0 2552 2 3950 106 -1 12 12 12 1 4072 7
"11282" "45" 19 1 1 1 1 "PSYCHOLOGIE" 1 12 12 "ompfing" 1 1 1 0 0 2552 2 3950 106 -1 9 12 12 1 3023 7
"11283" "45" 19 1 1 1 1 "PSYCHOLOGIE" 2 12 12 "ompfing" 1 1 1 0 0 2552 2 3950 106 -1 17 12 12 1 1158 7
"11284" "45" 19 1 1 1 1 "PSYCHOLOGIE" 3 12 12 "ompfing" 1 1 1 0 0 2552 2 3950 106 -1 11 12 12 1 1568 7
"11285" "45" 19 1 1 1 1 "PSYCHOLOGIE" 0 13 13 "kibono" 1 1 1 0 0 2768 11 2015 100 -1 21 13 0 0 1160 7
"11286" "45" 19 1 1 1 1 "PSYCHOLOGIE" 1 13 13 "kibono" 1 1 1 0 0 2768 11 2015 100 -1 23 13 0 0 1280 7
"11287" "45" 19 1 1 1 1 "PSYCHOLOGIE" 2 13 13 "kibono" 1 1 1 0 0 2768 11 2015 100 -1 6 13 13 1 1039 7
"11288" "45" 19 1 1 1 1 "PSYCHOLOGIE" 3 13 13 "kibono" 1 1 1 0 0 2768 11 2015 100 -1 21 13 21 0 783 7
"11289" "45" 19 1 1 1 1 "PSYCHOLOGIE" 0 14 14 "misukor" 1 1 1 0 0 1424 23 903 100 -1 23 14 16 0 1768 7
"11290" "45" 19 1 1 1 1 "PSYCHOLOGIE" 1 14 14 "misukor" 1 1 1 0 0 1424 23 903 100 -1 0 14 9 0 3607 7
"11291" "45" 19 1 1 1 1 "PSYCHOLOGIE" 2 14 14 "misukor" 1 1 1 0 0 1424 23 903 100 -1 16 14 9 0 3956 7
"11292" "45" 19 1 1 1 1 "PSYCHOLOGIE" 3 14 14 "misukor" 1 1 1 0 0 1424 23 903 100 -1 23 14 17 0 3272 7
"11293" "45" 19 1 1 1 1 "PSYCHOLOGIE" 0 15 15 "orsutz" 1 1 1 0 0 2063 19 1975 100 -1 17 15 9 0 1672 7
"11294" "45" 19 1 1 1 1 "PSYCHOLOGIE" 1 15 15 "orsutz" 1 1 1 0 0 2063 19 1975 100 -1 5 15 15 1 919 7
"11295" "45" 19 1 1 1 1 "PSYCHOLOGIE" 2 15 15 "orsutz" 1 1 1 0 0 2063 19 1975 100 -1 18 15 15 1 2528 7
"11296" "45" 19 1 1 1 1 "PSYCHOLOGIE" 3 15 15 "orsutz" 1 1 1 0 0 2063 19 1975 100 -1 15 15 15 1 4015 7
"11297" "45" 19 1 1 1 1 "PSYCHOLOGIE" 0 16 16 "godacht" 1 1 1 1 0 1263 23 1607 142 -1 16 16 16 1 976 7
"11298" "45" 19 1 1 1 1 "PSYCHOLOGIE" 1 16 16 "godacht" 1 1 1 1 0 1263 23 1607 142 -1 1 16 16 1 1360 7
"11299" "45" 19 1 1 1 1 "PSYCHOLOGIE" 2 16 16 "godacht" 1 1 1 1 0 1263 23 1607 142 -1 3 16 16 1 1600 7
"11300" "45" 19 1 1 1 1 "PSYCHOLOGIE" 3 16 16 "godacht" 1 1 1 1 0 1263 23 1607 142 -1 9 16 16 1 2349 7
"11301" "45" 19 1 1 1 1 "PSYCHOLOGIE" 0 17 17 "banzon" 1 1 1 1 1 7160 7 1759 101 -1 9 17 17 1 2463 7
"11302" "45" 19 1 1 1 1 "PSYCHOLOGIE" 1 17 17 "banzon" 1 1 1 1 1 7160 7 1759 101 -1 3 17 17 1 1191 7
"11303" "45" 19 1 1 1 1 "PSYCHOLOGIE" 2 17 17 "banzon" 1 1 1 1 1 7160 7 1759 101 -1 8 17 17 1 2296 7
"11304" "45" 19 1 1 1 1 "PSYCHOLOGIE" 3 17 17 "banzon" 1 1 1 1 1 7160 7 1759 101 -1 18 17 17 1 1280 7
"11305" "45" 19 1 1 1 1 "PSYCHOLOGIE" 0 18 18 "emkruas" 1 1 1 1 0 2374 16 1327 99 -1 6 18 18 1 2663 7
"11306" "45" 19 1 1 1 1 "PSYCHOLOGIE" 1 18 18 "emkruas" 1 1 1 1 0 2374 16 1327 99 -1 19 18 18 1 1608 7
"11307" "45" 19 1 1 1 1 "PSYCHOLOGIE" 2 18 18 "emkruas" 1 1 1 1 0 2374 16 1327 99 -1 9 18 18 1 2357 7
"11308" "45" 19 1 1 1 1 "PSYCHOLOGIE" 3 18 18 "emkruas" 1 1 1 1 0 2374 16 1327 99 -1 5 18 18 1 1592 7
"11309" "45" 19 1 1 1 1 "PSYCHOLOGIE" 0 19 19 "fehrrid" 1 1 1 1 0 1038 22 1663 100 -1 11 19 16 0 4608 7
"11310" "45" 19 1 1 1 1 "PSYCHOLOGIE" 1 19 19 "fehrrid" 1 1 1 1 0 1038 22 1663 100 -1 22 19 19 1 2232 7
"11311" "45" 19 1 1 1 1 "PSYCHOLOGIE" 2 19 19 "fehrrid" 1 1 1 1 0 1038 22 1663 100 -1 15 19 19 1 1527 7
"11312" "45" 19 1 1 1 1 "PSYCHOLOGIE" 3 19 19 "fehrrid" 1 1 1 1 0 1038 22 1663 100 -1 0 19 19 1 1711 7
"11313" "45" 19 1 1 1 1 "PSYCHOLOGIE" 0 20 20 "novuui" 1 1 1 2 1 1063 12 1519 121 -1 15 20 20 1 3288 7
"11314" "45" 19 1 1 1 1 "PSYCHOLOGIE" 1 20 20 "novuui" 1 1 1 2 1 1063 12 1519 121 -1 16 20 20 1 2888 7
"11315" "45" 19 1 1 1 1 "PSYCHOLOGIE" 2 20 20 "novuui" 1 1 1 2 1 1063 12 1519 121 -1 13 20 20 1 1770 7
"11316" "45" 19 1 1 1 1 "PSYCHOLOGIE" 3 20 20 "novuui" 1 1 1 2 1 1063 12 1519 121 -1 17 20 20 1 1928 7
"11317" "45" 19 1 1 1 1 "PSYCHOLOGIE" 0 21 21 "plistuk" 1 1 1 2 0 1863 16 2719 100 -1 22 21 21 1 2208 7
"11318" "45" 19 1 1 1 1 "PSYCHOLOGIE" 1 21 21 "plistuk" 1 1 1 2 0 1863 16 2719 100 -1 10 21 21 1 768 7
"11319" "45" 19 1 1 1 1 "PSYCHOLOGIE" 2 21 21 "plistuk" 1 1 1 2 0 1863 16 2719 100 -1 0 21 21 1 2550 7
"11320" "45" 19 1 1 1 1 "PSYCHOLOGIE" 3 21 21 "plistuk" 1 1 1 2 0 1863 16 2719 100 -1 16 21 21 1 1638 7
"11321" "45" 19 1 1 1 1 "PSYCHOLOGIE" 0 22 22 "uhnong" 1 1 1 2 0 1318 2 951 102 -1 3 22 22 1 808 7
"11322" "45" 19 1 1 1 1 "PSYCHOLOGIE" 1 22 22 "uhnong" 1 1 1 2 0 1318 2 951 102 -1 7 22 22 1 2566 7
"11323" "45" 19 1 1 1 1 "PSYCHOLOGIE" 2 22 22 "uhnong" 1 1 1 2 0 1318 2 951 102 -1 2 22 22 1 2592 7
"11324" "45" 19 1 1 1 1 "PSYCHOLOGIE" 3 22 22 "uhnong" 1 1 1 2 0 1318 2 951 102 -1 1 22 22 1 2200 7
"11325" "45" 19 1 1 1 1 "PSYCHOLOGIE" 0 23 23 "trupfan" 1 1 1 2 0 1494 7 1263 99 -1 1 23 23 1 1647 7
"11326" "45" 19 1 1 1 1 "PSYCHOLOGIE" 1 23 23 "trupfan" 1 1 1 2 0 1494 7 1263 99 -1 15 23 23 1 1624 7
"11327" "45" 19 1 1 1 1 "PSYCHOLOGIE" 2 23 23 "trupfan" 1 1 1 2 0 1494 7 1263 99 -1 14 23 23 1 2366 7
"11328" "45" 19 1 1 1 1 "PSYCHOLOGIE" 3 23 23 "trupfan" 1 1 1 2 0 1494 7 1263 99 -1 19 23 23 1 2472 7
"11329" "45" 19 1 1 1 1 "PSYCHOLOGIE" 0 24 30 "Mneu25_.bmp" 2 0 0 0 0 1641 3 1022 89 -1 7 30 44 0 1989 7
"11330" "45" 19 1 1 1 1 "PSYCHOLOGIE" 1 24 30 "Mneu25_.bmp" 2 0 0 0 0 1641 3 1022 89 -1 10 30 36 0 2316 7
"11331" "45" 19 1 1 1 1 "PSYCHOLOGIE" 2 24 30 "Mneu25_.bmp" 2 0 0 0 0 1641 3 1022 89 -1 19 30 45 0 4732 7
"11332" "45" 19 1 1 1 1 "PSYCHOLOGIE" 3 24 30 "Mneu25_.bmp" 2 0 0 0 0 1641 3 1022 89 -1 0 30 42 0 9356 7
"11333" "45" 19 1 1 1 1 "PSYCHOLOGIE" 0 25 31 "W03.bmp" 2 0 0 0 0 1151 19 2375 100 -1 23 31 42 0 1685 7
"11334" "45" 19 1 1 1 1 "PSYCHOLOGIE" 1 25 31 "W03.bmp" 2 0 0 0 0 1151 19 2375 100 -1 8 31 51 0 6036 7
"11335" "45" 19 1 1 1 1 "PSYCHOLOGIE" 2 25 31 "W03.bmp" 2 0 0 0 0 1151 19 2375 100 -1 17 31 31 1 2820 7
"11336" "45" 19 1 1 1 1 "PSYCHOLOGIE" 3 25 31 "W03.bmp" 2 0 0 0 0 1151 19 2375 100 -1 4 31 31 1 885 7
"11337" "45" 19 1 1 1 1 "PSYCHOLOGIE" 0 26 32 "W16.bmp" 2 0 0 0 1 1487 17 3919 113 -1 13 32 31 0 1781 7
"11338" "45" 19 1 1 1 1 "PSYCHOLOGIE" 1 26 32 "W16.bmp" 2 0 0 0 1 1487 17 3919 113 -1 16 32 48 0 1484 7
"11339" "45" 19 1 1 1 1 "PSYCHOLOGIE" 2 26 32 "W16.bmp" 2 0 0 0 1 1487 17 3919 113 -1 15 32 50 0 1866 7
"11340" "45" 19 1 1 1 1 "PSYCHOLOGIE" 3 26 32 "W16.bmp" 2 0 0 0 1 1487 17 3919 113 -1 13 32 49 0 2021 7
"11341" "45" 19 1 1 1 1 "PSYCHOLOGIE" 0 27 33 "M07.bmp" 2 0 0 0 1 1008 1 1078 126 -1 1 33 37 0 1045 7
"11342" "45" 19 1 1 1 1 "PSYCHOLOGIE" 1 27 33 "M07.bmp" 2 0 0 0 1 1008 1 1078 126 -1 23 33 45 0 876 7
"11343" "45" 19 1 1 1 1 "PSYCHOLOGIE" 2 27 33 "M07.bmp" 2 0 0 0 1 1008 1 1078 126 -1 3 33 31 0 1173 7
"11344" "45" 19 1 1 1 1 "PSYCHOLOGIE" 3 27 33 "M07.bmp" 2 0 0 0 1 1008 1 1078 126 -1 5 33 32 0 1636 7
"11345" "45" 19 1 1 1 1 "PSYCHOLOGIE" 0 28 34 "Mneu05_.bmp" 2 0 0 1 0 1607 21 6575 136 -1 14 34 34 1 780 7
"11346" "45" 19 1 1 1 1 "PSYCHOLOGIE" 1 28 34 "Mneu05_.bmp" 2 0 0 1 0 1607 21 6575 136 -1 3 34 34 1 1307 7
"11347" "45" 19 1 1 1 1 "PSYCHOLOGIE" 2 28 34 "Mneu05_.bmp" 2 0 0 1 0 1607 21 6575 136 -1 13 34 34 1 645 7
"11348" "45" 19 1 1 1 1 "PSYCHOLOGIE" 3 28 34 "Mneu05_.bmp" 2 0 0 1 0 1607 21 6575 136 -1 10 34 34 1 549 7
"11349" "45" 19 1 1 1 1 "PSYCHOLOGIE" 0 29 35 "Wneu03_.bmp" 2 0 0 1 0 2047 2 4303 145 -1 22 35 35 1 3852 7
"11350" "45" 19 1 1 1 1 "PSYCHOLOGIE" 1 29 35 "Wneu03_.bmp" 2 0 0 1 0 2047 2 4303 145 -1 0 35 35 1 2132 7
"11351" "45" 19 1 1 1 1 "PSYCHOLOGIE" 2 29 35 "Wneu03_.bmp" 2 0 0 1 0 2047 2 4303 145 -1 10 35 35 1 1037 7
"11352" "45" 19 1 1 1 1 "PSYCHOLOGIE" 3 29 35 "Wneu03_.bmp" 2 0 0 1 0 2047 2 4303 145 -1 6 35 35 1 1380 7
"11353" "45" 19 1 1 1 1 "PSYCHOLOGIE" 0 30 36 "Wneu05_.bmp" 2 0 0 1 0 1206 4 3807 130 -1 2 36 36 1 2187 7
