"color" "cs" "rep" "wort" "istwort" "istpositiv" "uspositiv" "istmaskiert" "us0" "us1" "us2" "us3" "us4" "liking0" "liking1" "liking2" "sichtbar_response" "sichtbar_rt" "vpnr"
"11984" 0 44 3 "kerker" 1 1 1 0 0 16 14 18 9 4 5 6 44 2640 "065"
"11985" 0 44 4 "kerker" 1 1 1 0 0 16 14 18 9 4 5 6 44 2014 "065"
"11986" 0 45 0 "mord" 1 1 1 1 20 4 17 13 24 6 3 7 14 2730 "065"
"11987" 0 45 1 "mord" 1 1 1 1 20 4 17 13 24 6 3 7 45 771 "065"
"11988" 0 45 2 "mord" 1 1 1 1 20 4 17 13 24 6 3 7 18 11268 "065"
"11989" 0 45 3 "mord" 1 1 1 1 20 4 17 13 24 6 3 7 0 1115 "065"
"11990" 0 45 4 "mord" 1 1 1 1 20 4 17 13 24 6 3 7 40 1067 "065"
"11991" 0 46 0 "viper" 1 1 1 1 6 22 15 1 7 5 4 3 46 1132 "065"
"11992" 0 46 1 "viper" 1 1 1 1 6 22 15 1 7 5 4 3 4 1275 "065"
"11993" 0 46 2 "viper" 1 1 1 1 6 22 15 1 7 5 4 3 46 860 "065"
"11994" 0 46 3 "viper" 1 1 1 1 6 22 15 1 7 5 4 3 46 777 "065"
"11995" 0 46 4 "viper" 1 1 1 1 6 22 15 1 7 5 4 3 9 2236 "065"
"11996" 0 47 0 "krieg" 1 1 1 1 10 11 2 19 3 4 3 3 45 1219 "065"
"11997" 0 47 1 "krieg" 1 1 1 1 10 11 2 19 3 4 3 3 6 939 "065"
"11998" 0 47 2 "krieg" 1 1 1 1 10 11 2 19 3 4 3 3 47 2139 "065"
"11999" 0 47 3 "krieg" 1 1 1 1 10 11 2 19 3 4 3 3 41 716 "065"
"12000" 0 47 4 "krieg" 1 1 1 1 10 11 2 19 3 4 3 3 47 963 "065"
"12001" 0 0 0 "jaciyn" 0 -1 0 0 13 19 22 24 17 5 5 5 25 5614 "066"
"12002" 0 0 1 "jaciyn" 0 -1 0 0 13 19 22 24 17 5 5 5 0 2758 "066"
"12003" 0 0 2 "jaciyn" 0 -1 0 0 13 19 22 24 17 5 5 5 0 3094 "066"
"12004" 0 0 3 "jaciyn" 0 -1 0 0 13 19 22 24 17 5 5 5 0 1260 "066"
"12005" 0 0 4 "jaciyn" 0 -1 0 0 13 19 22 24 17 5 5 5 0 3812 "066"
"12006" 0 1 0 "botuyn" 0 -1 0 0 11 3 23 8 7 4 4 4 1 5612 "066"
"12007" 0 1 1 "botuyn" 0 -1 0 0 11 3 23 8 7 4 4 4 1 2588 "066"
"12008" 0 1 2 "botuyn" 0 -1 0 0 11 3 23 8 7 4 4 4 1 1078 "066"
"12009" 0 1 3 "botuyn" 0 -1 0 0 11 3 23 8 7 4 4 4 1 3053 "066"
"12010" 0 1 4 "botuyn" 0 -1 0 0 11 3 23 8 7 4 4 4 1 1246 "066"
"12011" 0 2 0 "laumens" 0 -1 0 0 16 9 5 4 14 5 5 5 2 5052 "066"
"12012" 0 2 1 "laumens" 0 -1 0 0 16 9 5 4 14 5 5 5 2 1206 "066"
"12013" 0 2 2 "laumens" 0 -1 0 0 16 9 5 4 14 5 5 5 2 652 "066"
"12014" 0 2 3 "laumens" 0 -1 0 0 16 9 5 4 14 5 5 5 2 1156 "066"
"12015" 0 2 4 "laumens" 0 -1 0 0 16 9 5 4 14 5 5 5 2 1995 "066"
"12016" 0 3 0 "larnist" 0 -1 0 0 12 6 10 15 0 4 3 4 37 5791 "066"
"12017" 0 3 1 "larnist" 0 -1 0 0 12 6 10 15 0 4 3 4 3 1077 "066"
"12018" 0 3 2 "larnist" 0 -1 0 0 12 6 10 15 0 4 3 4 3 3357 "066"
"12019" 0 3 3 "larnist" 0 -1 0 0 12 6 10 15 0 4 3 4 3 2132 "066"
"12020" 0 3 4 "larnist" 0 -1 0 0 12 6 10 15 0 4 3 4 3 861 "066"
"12021" 0 4 0 "nalber" 0 -1 0 0 21 18 1 20 2 4 4 4 37 3630 "066"
"12022" 0 4 1 "nalber" 0 -1 0 0 21 18 1 20 2 4 4 4 4 3350 "066"
"12023" 0 4 2 "nalber" 0 -1 0 0 21 18 1 20 2 4 4 4 4 1485 "066"
"12024" 0 4 3 "nalber" 0 -1 0 0 21 18 1 20 2 4 4 4 4 2388 "066"
"12025" 0 4 4 "nalber" 0 -1 0 0 21 18 1 20 2 4 4 4 4 3420 "066"
"12026" 0 5 0 "medan" 0 -1 0 0 16 24 0 18 3 6 5 5 5 2718 "066"
"12027" 0 5 1 "medan" 0 -1 0 0 16 24 0 18 3 6 5 5 5 2004 "066"
"12028" 0 5 2 "medan" 0 -1 0 0 16 24 0 18 3 6 5 5 5 2731 "066"
"12029" 0 5 3 "medan" 0 -1 0 0 16 24 0 18 3 6 5 5 5 2947 "066"
"12030" 0 5 4 "medan" 0 -1 0 0 16 24 0 18 3 6 5 5 5 5940 "066"
"12031" 0 6 0 "molkate" 0 -1 0 1 14 23 5 22 21 5 4 5 10 3226 "066"
"12032" 0 6 1 "molkate" 0 -1 0 1 14 23 5 22 21 5 4 5 12 929 "066"
"12033" 0 6 2 "molkate" 0 -1 0 1 14 23 5 22 21 5 4 5 11 1306 "066"
"12034" 0 6 3 "molkate" 0 -1 0 1 14 23 5 22 21 5 4 5 1 2016 "066"
"12035" 0 6 4 "molkate" 0 -1 0 1 14 23 5 22 21 5 4 5 40 3208 "066"
"12036" 0 7 0 "noste" 0 -1 0 1 6 13 9 15 20 5 6 6 2 2641 "066"
"12037" 0 7 1 "noste" 0 -1 0 1 6 13 9 15 20 5 6 6 19 3823 "066"
"12038" 0 7 2 "noste" 0 -1 0 1 6 13 9 15 20 5 6 6 11 1153 "066"
"12039" 0 7 3 "noste" 0 -1 0 1 6 13 9 15 20 5 6 6 16 1224 "066"
"12040" 0 7 4 "noste" 0 -1 0 1 6 13 9 15 20 5 6 6 43 7639 "066"
"12041" 0 8 0 "kiwehon" 0 -1 0 1 8 4 7 1 11 5 4 5 3 1987 "066"
"12042" 0 8 1 "kiwehon" 0 -1 0 1 8 4 7 1 11 5 4 5 11 1208 "066"
"12043" 0 8 2 "kiwehon" 0 -1 0 1 8 4 7 1 11 5 4 5 12 3162 "066"
"12044" 0 8 3 "kiwehon" 0 -1 0 1 8 4 7 1 11 5 4 5 31 1000 "066"
"12045" 0 8 4 "kiwehon" 0 -1 0 1 8 4 7 1 11 5 4 5 40 962 "066"
"12046" 0 9 0 "sleshen" 0 -1 0 1 17 2 19 10 12 5 5 5 45 2193 "066"
"12047" 0 9 1 "sleshen" 0 -1 0 1 17 2 19 10 12 5 5 5 5 3322 "066"
"12048" 0 9 2 "sleshen" 0 -1 0 1 17 2 19 10 12 5 5 5 14 1506 "066"
"12049" 0 9 3 "sleshen" 0 -1 0 1 17 2 19 10 12 5 5 5 31 794 "066"
"12050" 0 9 4 "sleshen" 0 -1 0 1 17 2 19 10 12 5 5 5 14 1407 "066"
"12051" 0 10 0 "ubajec" 0 -1 0 1 13 2 20 8 4 4 4 4 3 1457 "066"
"12052" 0 10 1 "ubajec" 0 -1 0 1 13 2 20 8 4 4 4 4 31 1361 "066"
"12053" 0 10 2 "ubajec" 0 -1 0 1 13 2 20 8 4 4 4 4 14 2026 "066"
"12054" 0 10 3 "ubajec" 0 -1 0 1 13 2 20 8 4 4 4 4 46 1810 "066"
"12055" 0 10 4 "ubajec" 0 -1 0 1 13 2 20 8 4 4 4 4 10 5762 "066"
"12056" 0 11 0 "permife" 0 -1 0 1 23 1 9 16 5 4 4 4 10 6759 "066"
"12057" 0 11 1 "permife" 0 -1 0 1 23 1 9 16 5 4 4 4 5 1384 "066"
"12058" 0 11 2 "permife" 0 -1 0 1 23 1 9 16 5 4 4 4 40 3897 "066"
"12059" 0 11 3 "permife" 0 -1 0 1 23 1 9 16 5 4 4 4 9 5330 "066"
"12060" 0 11 4 "permife" 0 -1 0 1 23 1 9 16 5 4 4 4 22 3834 "066"
"12061" 0 12 0 "hilejin" 0 -1 1 0 3 2 1 9 23 5 4 3 12 3094 "066"
"12062" 0 12 1 "hilejin" 0 -1 1 0 3 2 1 9 23 5 4 3 12 2692 "066"
"12063" 0 12 2 "hilejin" 0 -1 1 0 3 2 1 9 23 5 4 3 12 5637 "066"
"12064" 0 12 3 "hilejin" 0 -1 1 0 3 2 1 9 23 5 4 3 12 20054 "066"
"12065" 0 12 4 "hilejin" 0 -1 1 0 3 2 1 9 23 5 4 3 12 4565 "066"
"12066" 0 13 0 "frask" 0 -1 1 0 21 24 14 11 10 3 4 5 13 3164 "066"
"12067" 0 13 1 "frask" 0 -1 1 0 21 24 14 11 10 3 4 5 13 4932 "066"
"12068" 0 13 2 "frask" 0 -1 1 0 21 24 14 11 10 3 4 5 13 2886 "066"
"12069" 0 13 3 "frask" 0 -1 1 0 21 24 14 11 10 3 4 5 13 981 "066"
"12070" 0 13 4 "frask" 0 -1 1 0 21 24 14 11 10 3 4 5 13 4470 "066"
"12071" 0 14 0 "schese" 0 -1 1 0 22 5 19 20 0 6 6 7 14 11006 "066"
"12072" 0 14 1 "schese" 0 -1 1 0 22 5 19 20 0 6 6 7 14 3749 "066"
"12073" 0 14 2 "schese" 0 -1 1 0 22 5 19 20 0 6 6 7 14 2287 "066"
"12074" 0 14 3 "schese" 0 -1 1 0 22 5 19 20 0 6 6 7 14 1015 "066"
"12075" 0 14 4 "schese" 0 -1 1 0 22 5 19 20 0 6 6 7 14 1244 "066"
"12076" 0 15 0 "umeuken" 0 -1 1 0 16 13 17 7 12 7 6 7 15 4781 "066"
"12077" 0 15 1 "umeuken" 0 -1 1 0 16 13 17 7 12 7 6 7 15 1829 "066"
"12078" 0 15 2 "umeuken" 0 -1 1 0 16 13 17 7 12 7 6 7 15 1518 "066"
"12079" 0 15 3 "umeuken" 0 -1 1 0 16 13 17 7 12 7 6 7 15 1404 "066"
"12080" 0 15 4 "umeuken" 0 -1 1 0 16 13 17 7 12 7 6 7 15 1029 "066"
"12081" 0 16 0 "botsy" 0 -1 1 0 6 8 4 18 15 5 6 6 16 3917 "066"
"12082" 0 16 1 "botsy" 0 -1 1 0 6 8 4 18 15 5 6 6 16 1460 "066"
"12083" 0 16 2 "botsy" 0 -1 1 0 6 8 4 18 15 5 6 6 16 852 "066"
"12084" 0 16 3 "botsy" 0 -1 1 0 6 8 4 18 15 5 6 6 16 741 "066"
"12085" 0 16 4 "botsy" 0 -1 1 0 6 8 4 18 15 5 6 6 16 805 "066"
"12086" 0 17 0 "uwimor" 0 -1 1 0 24 23 10 19 11 5 4 5 10 2503 "066"
"12087" 0 17 1 "uwimor" 0 -1 1 0 24 23 10 19 11 5 4 5 10 7085 "066"
"12088" 0 17 2 "uwimor" 0 -1 1 0 24 23 10 19 11 5 4 5 18 1525 "066"
"12089" 0 17 3 "uwimor" 0 -1 1 0 24 23 10 19 11 5 4 5 17 1565 "066"
"12090" 0 17 4 "uwimor" 0 -1 1 0 24 23 10 19 11 5 4 5 17 1372 "066"
"12091" 0 18 0 "obacu" 0 -1 1 1 17 13 8 7 5 4 5 6 8 2097 "066"
"12092" 0 18 1 "obacu" 0 -1 1 1 17 13 8 7 5 4 5 6 21 1250 "066"
"12093" 0 18 2 "obacu" 0 -1 1 1 17 13 8 7 5 4 5 6 15 977 "066"
"12094" 0 18 3 "obacu" 0 -1 1 1 17 13 8 7 5 4 5 6 27 818 "066"
"12095" 0 18 4 "obacu" 0 -1 1 1 17 13 8 7 5 4 5 6 27 760 "066"
"12096" 0 19 0 "pimuide" 0 -1 1 1 14 1 12 3 21 5 5 5 7 1473 "066"
"12097" 0 19 1 "pimuide" 0 -1 1 1 14 1 12 3 21 5 5 5 14 11467 "066"
"12098" 0 19 2 "pimuide" 0 -1 1 1 14 1 12 3 21 5 5 5 23 6881 "066"
"12099" 0 19 3 "pimuide" 0 -1 1 1 14 1 12 3 21 5 5 5 0 1410 "066"
"12100" 0 19 4 "pimuide" 0 -1 1 1 14 1 12 3 21 5 5 5 0 1186 "066"
"12101" 0 20 0 "hiwawa" 0 -1 1 1 2 22 18 20 15 5 5 5 15 1497 "066"
"12102" 0 20 1 "hiwawa" 0 -1 1 1 2 22 18 20 15 5 5 5 0 2170 "066"
"12103" 0 20 2 "hiwawa" 0 -1 1 1 2 22 18 20 15 5 5 5 1 705 "066"
"12104" 0 20 3 "hiwawa" 0 -1 1 1 2 22 18 20 15 5 5 5 5 1474 "066"
"12105" 0 20 4 "hiwawa" 0 -1 1 1 2 22 18 20 15 5 5 5 0 1705 "066"
"12106" 0 21 0 "furasti" 0 -1 1 1 16 9 4 6 0 5 5 4 4 4210 "066"
"12107" 0 21 1 "furasti" 0 -1 1 1 16 9 4 6 0 5 5 4 17 1769 "066"
"12108" 0 21 2 "furasti" 0 -1 1 1 16 9 4 6 0 5 5 4 25 737 "066"
"12109" 0 21 3 "furasti" 0 -1 1 1 16 9 4 6 0 5 5 4 19 1570 "066"
"12110" 0 21 4 "furasti" 0 -1 1 1 16 9 4 6 0 5 5 4 1 4130 "066"
"12111" 0 22 0 "tewok" 0 -1 1 1 18 17 22 6 7 5 5 4 12 1113 "066"
"12112" 0 22 1 "tewok" 0 -1 1 1 18 17 22 6 7 5 5 4 32 1761 "066"
"12113" 0 22 2 "tewok" 0 -1 1 1 18 17 22 6 7 5 5 4 45 2352 "066"
"12114" 0 22 3 "tewok" 0 -1 1 1 18 17 22 6 7 5 5 4 2 1874 "066"
"12115" 0 22 4 "tewok" 0 -1 1 1 18 17 22 6 7 5 5 4 11 1882 "066"
"12116" 0 23 0 "yosud" 0 -1 1 1 9 21 0 16 4 4 4 5 19 1945 "066"
"12117" 0 23 1 "yosud" 0 -1 1 1 9 21 0 16 4 4 4 5 18 1274 "066"
"12118" 0 23 2 "yosud" 0 -1 1 1 9 21 0 16 4 4 4 5 35 5201 "066"
"12119" 0 23 3 "yosud" 0 -1 1 1 9 21 0 16 4 4 4 5 16 1746 "066"
"12120" 0 23 4 "yosud" 0 -1 1 1 9 21 0 16 4 4 4 5 34 4088 "066"
"12121" 0 24 0 "sacht" 1 0 0 0 10 24 17 14 15 8 7 7 31 1198 "066"
"12122" 0 24 1 "sacht" 1 0 0 0 10 24 17 14 15 8 7 7 24 1726 "066"
"12123" 0 24 2 "sacht" 1 0 0 0 10 24 17 14 15 8 7 7 24 2182 "066"
"12124" 0 24 3 "sacht" 1 0 0 0 10 24 17 14 15 8 7 7 24 1382 "066"
"12125" 0 24 4 "sacht" 1 0 0 0 10 24 17 14 15 8 7 7 24 1733 "066"
"12126" 0 25 0 "jacht" 1 0 0 0 18 11 6 0 21 6 5 6 25 2893 "066"
"12127" 0 25 1 "jacht" 1 0 0 0 18 11 6 0 21 6 5 6 25 7709 "066"
"12128" 0 25 2 "jacht" 1 0 0 0 18 11 6 0 21 6 5 6 25 1492 "066"
"12129" 0 25 3 "jacht" 1 0 0 0 18 11 6 0 21 6 5 6 25 1221 "066"
"12130" 0 25 4 "jacht" 1 0 0 0 18 11 6 0 21 6 5 6 25 1740 "066"
"12131" 0 26 0 "tanz" 1 0 0 0 3 7 19 22 12 8 7 6 26 5262 "066"
"12132" 0 26 1 "tanz" 1 0 0 0 3 7 19 22 12 8 7 6 26 2766 "066"
"12133" 0 26 2 "tanz" 1 0 0 0 3 7 19 22 12 8 7 6 26 1494 "066"
"12134" 0 26 3 "tanz" 1 0 0 0 3 7 19 22 12 8 7 6 26 1245 "066"
"12135" 0 26 4 "tanz" 1 0 0 0 3 7 19 22 12 8 7 6 26 1180 "066"
"12136" 0 27 0 "bach" 1 0 0 1 9 17 22 13 6 7 6 6 42 8855 "066"
"12137" 0 27 1 "bach" 1 0 0 1 9 17 22 13 6 7 6 6 6 1194 "066"
"12138" 0 27 2 "bach" 1 0 0 1 9 17 22 13 6 7 6 6 24 1699 "066"
"12139" 0 27 3 "bach" 1 0 0 1 9 17 22 13 6 7 6 6 27 697 "066"
"12140" 0 27 4 "bach" 1 0 0 1 9 17 22 13 6 7 6 6 13 1210 "066"
"12141" 0 28 0 "ananas" 1 0 0 1 0 19 14 5 8 8 5 7 21 6123 "066"
"12142" 0 28 1 "ananas" 1 0 0 1 0 19 14 5 8 8 5 7 31 1034 "066"
"12143" 0 28 2 "ananas" 1 0 0 1 0 19 14 5 8 8 5 7 13 1360 "066"
"12144" 0 28 3 "ananas" 1 0 0 1 0 19 14 5 8 8 5 7 27 928 "066"
"12145" 0 28 4 "ananas" 1 0 0 1 0 19 14 5 8 8 5 7 7 4770 "066"
"12146" 0 29 0 "hübsch" 1 0 0 1 21 2 10 11 20 8 8 8 33 2137 "066"
"12147" 0 29 1 "hübsch" 1 0 0 1 21 2 10 11 20 8 8 8 33 3368 "066"
"12148" 0 29 2 "hübsch" 1 0 0 1 21 2 10 11 20 8 8 8 29 1929 "066"
"12149" 0 29 3 "hübsch" 1 0 0 1 21 2 10 11 20 8 8 8 40 912 "066"
"12150" 0 29 4 "hübsch" 1 0 0 1 21 2 10 11 20 8 8 8 29 1690 "066"
"12151" 0 30 0 "jazz" 1 0 1 0 1 23 24 15 13 5 6 6 31 9093 "066"
"12152" 0 30 1 "jazz" 1 0 1 0 1 23 24 15 13 5 6 6 30 2132 "066"
"12153" 0 30 2 "jazz" 1 0 1 0 1 23 24 15 13 5 6 6 30 1301 "066"
"12154" 0 30 3 "jazz" 1 0 1 0 1 23 24 15 13 5 6 6 30 1405 "066"
"12155" 0 30 4 "jazz" 1 0 1 0 1 23 24 15 13 5 6 6 30 756 "066"
"12156" 0 31 0 "sanft" 1 0 1 0 11 12 5 14 20 8 7 7 31 1084 "066"
"12157" 0 31 1 "sanft" 1 0 1 0 11 12 5 14 20 8 7 7 31 1820 "066"
"12158" 0 31 2 "sanft" 1 0 1 0 11 12 5 14 20 8 7 7 31 3884 "066"
"12159" 0 31 3 "sanft" 1 0 1 0 11 12 5 14 20 8 7 7 31 1302 "066"
"12160" 0 31 4 "sanft" 1 0 1 0 11 12 5 14 20 8 7 7 31 2487 "066"
"12161" 0 32 0 "baby" 1 0 1 0 19 2 10 3 8 7 7 7 32 1965 "066"
"12162" 0 32 1 "baby" 1 0 1 0 19 2 10 3 8 7 7 7 32 1061 "066"
"12163" 0 32 2 "baby" 1 0 1 0 19 2 10 3 8 7 7 7 32 1749 "066"
"12164" 0 32 3 "baby" 1 0 1 0 19 2 10 3 8 7 7 7 32 1461 "066"
"12165" 0 32 4 "baby" 1 0 1 0 19 2 10 3 8 7 7 7 32 733 "066"
"12166" 0 33 0 "schön" 1 0 1 1 15 4 5 9 18 8 8 7 33 2042 "066"
"12167" 0 33 1 "schön" 1 0 1 1 15 4 5 9 18 8 8 7 33 1064 "066"
"12168" 0 33 2 "schön" 1 0 1 1 15 4 5 9 18 8 8 7 33 961 "066"
"12169" 0 33 3 "schön" 1 0 1 1 15 4 5 9 18 8 8 7 33 1666 "066"
"12170" 0 33 4 "schön" 1 0 1 1 15 4 5 9 18 8 8 7 33 760 "066"
"12171" 0 34 0 "schatz" 1 0 1 1 21 13 23 7 19 8 8 8 34 1400 "066"
"12172" 0 34 1 "schatz" 1 0 1 1 21 13 23 7 19 8 8 8 33 1296 "066"
"12173" 0 34 2 "schatz" 1 0 1 1 21 13 23 7 19 8 8 8 17 3586 "066"
"12174" 0 34 3 "schatz" 1 0 1 1 21 13 23 7 19 8 8 8 14 3986 "066"
"12175" 0 34 4 "schatz" 1 0 1 1 21 13 23 7 19 8 8 8 11 1890 "066"
"12176" 0 35 0 "hautnah" 1 0 1 1 16 8 1 2 12 7 6 7 19 898 "066"
"12177" 0 35 1 "hautnah" 1 0 1 1 16 8 1 2 12 7 6 7 9 9178 "066"
"12178" 0 35 2 "hautnah" 1 0 1 1 16 8 1 2 12 7 6 7 1 3177 "066"
"12179" 0 35 3 "hautnah" 1 0 1 1 16 8 1 2 12 7 6 7 18 5409 "066"
"12180" 0 35 4 "hautnah" 1 0 1 1 16 8 1 2 12 7 6 7 39 3395 "066"
"12181" 0 36 0 "kerker" 1 1 0 0 15 12 24 23 3 1 1 1 36 2542 "066"
"12182" 0 36 1 "kerker" 1 1 0 0 15 12 24 23 3 1 1 1 36 2710 "066"
"12183" 0 36 2 "kerker" 1 1 0 0 15 12 24 23 3 1 1 1 36 1141 "066"
"12184" 0 36 3 "kerker" 1 1 0 0 15 12 24 23 3 1 1 1 36 1854 "066"
"12185" 0 36 4 "kerker" 1 1 0 0 15 12 24 23 3 1 1 1 36 1334 "066"
"12186" 0 37 0 "irre" 1 1 0 0 16 1 7 4 18 3 4 3 37 3892 "066"
"12187" 0 37 1 "irre" 1 1 0 0 16 1 7 4 18 3 4 3 37 1452 "066"
"12188" 0 37 2 "irre" 1 1 0 0 16 1 7 4 18 3 4 3 37 1574 "066"
"12189" 0 37 3 "irre" 1 1 0 0 16 1 7 4 18 3 4 3 37 1044 "066"
"12190" 0 37 4 "irre" 1 1 0 0 16 1 7 4 18 3 4 3 37 3940 "066"
"12191" 0 38 0 "droge" 1 1 0 0 23 12 16 19 24 3 3 3 38 1893 "066"
"12192" 0 38 1 "droge" 1 1 0 0 23 12 16 19 24 3 3 3 38 2916 "066"
"12193" 0 38 2 "droge" 1 1 0 0 23 12 16 19 24 3 3 3 38 1406 "066"
"12194" 0 38 3 "droge" 1 1 0 0 23 12 16 19 24 3 3 3 38 1453 "066"
"12195" 0 38 4 "droge" 1 1 0 0 23 12 16 19 24 3 3 3 38 3894 "066"
"12196" 0 39 0 "gierig" 1 1 0 1 17 6 1 13 7 4 5 4 12 3066 "066"
"12197" 0 39 1 "gierig" 1 1 0 1 17 6 1 13 7 4 5 4 0 2433 "066"
"12198" 0 39 2 "gierig" 1 1 0 1 17 6 1 13 7 4 5 4 27 1122 "066"
"12199" 0 39 3 "gierig" 1 1 0 1 17 6 1 13 7 4 5 4 39 1336 "066"
"12200" 0 39 4 "gierig" 1 1 0 1 17 6 1 13 7 4 5 4 37 1866 "066"
"12201" 0 40 0 "viper" 1 1 0 1 10 14 2 21 5 4 4 3 3 1169 "066"
"12202" 0 40 1 "viper" 1 1 0 1 10 14 2 21 5 4 4 3 2 656 "066"
"12203" 0 40 2 "viper" 1 1 0 1 10 14 2 21 5 4 4 3 47 3018 "066"
"12204" 0 40 3 "viper" 1 1 0 1 10 14 2 21 5 4 4 3 13 5232 "066"
"12205" 0 40 4 "viper" 1 1 0 1 10 14 2 21 5 4 4 3 32 2119 "066"
"12206" 0 41 0 "groll" 1 1 0 1 4 11 15 9 22 3 5 4 23 4097 "066"
"12207" 0 41 1 "groll" 1 1 0 1 4 11 15 9 22 3 5 4 6 1216 "066"
"12208" 0 41 2 "groll" 1 1 0 1 4 11 15 9 22 3 5 4 31 1360 "066"
"12209" 0 41 3 "groll" 1 1 0 1 4 11 15 9 22 3 5 4 23 1657 "066"
"12210" 0 41 4 "groll" 1 1 0 1 4 11 15 9 22 3 5 4 38 1858 "066"
"12211" 0 42 0 "eklig" 1 1 1 0 20 24 3 10 6 3 3 3 42 3431 "066"
"12212" 0 42 1 "eklig" 1 1 1 0 20 24 3 10 6 3 3 3 42 1637 "066"
"12213" 0 42 2 "eklig" 1 1 1 0 20 24 3 10 6 3 3 3 42 750 "066"
"12214" 0 42 3 "eklig" 1 1 1 0 20 24 3 10 6 3 3 3 42 1325 "066"
"12215" 0 42 4 "eklig" 1 1 1 0 20 24 3 10 6 3 3 3 42 1588 "066"
"12216" 0 43 0 "mord" 1 1 1 0 22 17 14 0 11 1 1 1 43 2199 "066"
"12217" 0 43 1 "mord" 1 1 1 0 22 17 14 0 11 1 1 1 43 2564 "066"
"12218" 0 43 2 "mord" 1 1 1 0 22 17 14 0 11 1 1 1 43 3301 "066"
"12219" 0 43 3 "mord" 1 1 1 0 22 17 14 0 11 1 1 1 43 2718 "066"
"12220" 0 43 4 "mord" 1 1 1 0 22 17 14 0 11 1 1 1 43 2765 "066"
"12221" 0 44 0 "grimmig" 1 1 1 0 22 17 24 0 14 5 5 4 44 2357 "066"
"12222" 0 44 1 "grimmig" 1 1 1 0 22 17 24 0 14 5 5 4 44 1366 "066"
"12223" 0 44 2 "grimmig" 1 1 1 0 22 17 24 0 14 5 5 4 44 1579 "066"
"12224" 0 44 3 "grimmig" 1 1 1 0 22 17 24 0 14 5 5 4 44 3949 "066"
"12225" 0 44 4 "grimmig" 1 1 1 0 22 17 24 0 14 5 5 4 44 1350 "066"
"12226" 0 45 0 "krieg" 1 1 1 1 6 11 9 15 23 1 1 1 18 1432 "066"
"12227" 0 45 1 "krieg" 1 1 1 1 6 11 9 15 23 1 1 1 31 825 "066"
"12228" 0 45 2 "krieg" 1 1 1 1 6 11 9 15 23 1 1 1 3 1923 "066"
"12229" 0 45 3 "krieg" 1 1 1 1 6 11 9 15 23 1 1 1 45 3922 "066"
"12230" 0 45 4 "krieg" 1 1 1 1 6 11 9 15 23 1 1 1 2 1547 "066"
"12231" 0 46 0 "kippe" 1 1 1 1 21 7 16 4 10 3 3 5 10 2642 "066"
"12232" 0 46 1 "kippe" 1 1 1 1 21 7 16 4 10 3 3 5 39 4712 "066"
"12233" 0 46 2 "kippe" 1 1 1 1 21 7 16 4 10 3 3 5 37 705 "066"
"12234" 0 46 3 "kippe" 1 1 1 1 21 7 16 4 10 3 3 5 8 2947 "066"
"12235" 0 46 4 "kippe" 1 1 1 1 21 7 16 4 10 3 3 5 0 1939 "066"
"12236" 0 47 0 "erreger" 1 1 1 1 1 5 2 19 3 4 4 3 15 1705 "066"
"12237" 0 47 1 "erreger" 1 1 1 1 1 5 2 19 3 4 4 3 13 2664 "066"
"12238" 0 47 2 "erreger" 1 1 1 1 1 5 2 19 3 4 4 3 37 1434 "066"
"12239" 0 47 3 "erreger" 1 1 1 1 1 5 2 19 3 4 4 3 27 945 "066"
"12240" 0 47 4 "erreger" 1 1 1 1 1 5 2 19 3 4 4 3 12 2890 "066"
"12241" 0 0 0 "ubajec" 0 -1 0 0 17 21 24 3 6 4 4 4 0 2614 "067"
"12242" 0 0 1 "ubajec" 0 -1 0 0 17 21 24 3 6 4 4 4 0 7797 "067"
"12243" 0 0 2 "ubajec" 0 -1 0 0 17 21 24 3 6 4 4 4 0 1798 "067"
"12244" 0 0 3 "ubajec" 0 -1 0 0 17 21 24 3 6 4 4 4 0 2303 "067"
"12245" 0 0 4 "ubajec" 0 -1 0 0 17 21 24 3 6 4 4 4 0 2597 "067"
"12246" 0 1 0 "yosud" 0 -1 0 0 1 8 4 22 15 5 4 5 1 1821 "067"
"12247" 0 1 1 "yosud" 0 -1 0 0 1 8 4 22 15 5 4 5 1 1445 "067"
"12248" 0 1 2 "yosud" 0 -1 0 0 1 8 4 22 15 5 4 5 1 1790 "067"
"12249" 0 1 3 "yosud" 0 -1 0 0 1 8 4 22 15 5 4 5 1 2348 "067"
"12250" 0 1 4 "yosud" 0 -1 0 0 1 8 4 22 15 5 4 5 1 1150 "067"
"12251" 0 2 0 "molkate" 0 -1 0 0 23 9 18 12 11 4 5 4 2 12813 "067"
"12252" 0 2 1 "molkate" 0 -1 0 0 23 9 18 12 11 4 5 4 2 3245 "067"
"12253" 0 2 2 "molkate" 0 -1 0 0 23 9 18 12 11 4 5 4 2 7100 "067"
"12254" 0 2 3 "molkate" 0 -1 0 0 23 9 18 12 11 4 5 4 2 3981 "067"
"12255" 0 2 4 "molkate" 0 -1 0 0 23 9 18 12 11 4 5 4 2 2206 "067"
"12256" 0 3 0 "noste" 0 -1 0 0 2 20 5 7 19 5 6 6 3 4285 "067"
"12257" 0 3 1 "noste" 0 -1 0 0 2 20 5 7 19 5 6 6 3 4767 "067"
"12258" 0 3 2 "noste" 0 -1 0 0 2 20 5 7 19 5 6 6 3 4821 "067"
